UUID,DateTime,GameType,PromptType,PromptVersion,GameNumber,Player1,Player2,Result,GameDuration,TotalMoves,Player1Moves,Player2Moves,Player1MovesPerWin,Player2MovesPerWin,Player1InvalidAlreadyTaken,Player2InvalidAlreadyTaken,Player1InvalidFormat,Player2InvalidFormat,Player1OutOfBounds,Player2OutOfBounds
"019014f5-541d-7fa7-b71a-21b8b5b0bdc9","240614-001643","tic-tac-toe","illustration","2024-06-12",4,"gemini-1.5-flash","gpt-4-turbo","winner2nd",10,9,5,4,0,4,1,0,0,0,0,0
"019014f5-541d-7fa7-b71a-21b8b5b0bdc9","240614-001657","tic-tac-toe","illustration","2024-06-12",5,"gemini-1.5-flash","gpt-4-turbo","winner1st",9,8,5,3,5,0,1,0,0,0,0,0
"019014f6-96c6-7285-82e4-bc0420d005fc","240614-001713","tic-tac-toe","illustration","2024-06-12",1,"gemini-1.5-flash","gemini-1.5-pro","winner1st",10,9,6,3,6,0,2,0,0,0,0,0
"019014f6-96c6-7285-82e4-bc0420d005fc","240614-001728","tic-tac-toe","illustration","2024-06-12",2,"gemini-1.5-flash","gemini-1.5-pro","winner2nd",9,9,5,4,0,4,1,0,0,0,0,0
"019014f6-96c6-7285-82e4-bc0420d005fc","240614-001744","tic-tac-toe","illustration","2024-06-12",3,"gemini-1.5-flash","gemini-1.5-pro","winner1st",11,10,5,5,5,0,0,1,0,0,0,0
"019014f6-96c6-7285-82e4-bc0420d005fc","240614-001759","tic-tac-toe","illustration","2024-06-12",4,"gemini-1.5-flash","gemini-1.5-pro","winner1st",9,9,6,3,6,0,2,0,0,0,0,0
"019014f6-96c6-7285-82e4-bc0420d005fc","240614-001815","tic-tac-toe","illustration","2024-06-12",5,"gemini-1.5-flash","gemini-1.5-pro","winner2nd",10,9,5,4,0,4,1,0,0,0,0,0
"019014f7-c4d8-76aa-930b-d16b866c539a","240614-001828","tic-tac-toe","illustration","2024-06-12",1,"gemini-1.5-flash","meta.llama3-70b-instruct-v1:0","winner2nd",8,8,4,4,0,4,0,0,0,0,0,0
"019014f7-c4d8-76aa-930b-d16b866c539a","240614-001842","tic-tac-toe","illustration","2024-06-12",2,"gemini-1.5-flash","meta.llama3-70b-instruct-v1:0","winner2nd",7,8,4,4,0,4,0,0,0,0,0,0
"019014f7-c4d8-76aa-930b-d16b866c539a","240614-001855","tic-tac-toe","illustration","2024-06-12",3,"gemini-1.5-flash","meta.llama3-70b-instruct-v1:0","winner2nd",8,8,4,4,0,4,0,0,0,0,0,0
"019014f7-c4d8-76aa-930b-d16b866c539a","240614-001908","tic-tac-toe","illustration","2024-06-12",4,"gemini-1.5-flash","meta.llama3-70b-instruct-v1:0","winner2nd",7,8,4,4,0,4,0,0,0,0,0,0
"019014f7-c4d8-76aa-930b-d16b866c539a","240614-001921","tic-tac-toe","illustration","2024-06-12",5,"gemini-1.5-flash","meta.llama3-70b-instruct-v1:0","winner2nd",8,8,4,4,0,4,0,0,0,0,0,0
"019014f8-c8b8-79e4-ae2c-99072a6146d3","240614-001940","tic-tac-toe","illustration","2024-06-12",1,"gemini-1.5-flash","anthropic.claude-3-sonnet-20240229-v1:0","disqualified1st",13,13,8,5,0,0,4,1,0,0,0,0
"019014f8-c8b8-79e4-ae2c-99072a6146d3","240614-001958","tic-tac-toe","illustration","2024-06-12",2,"gemini-1.5-flash","anthropic.claude-3-sonnet-20240229-v1:0","disqualified1st",12,12,8,4,0,0,4,0,0,0,0,0
"019014f8-c8b8-79e4-ae2c-99072a6146d3","240614-002009","tic-tac-toe","illustration","2024-06-12",3,"gemini-1.5-flash","anthropic.claude-3-sonnet-20240229-v1:0","winner1st",5,5,3,2,3,0,0,0,0,0,0,0
"019014f8-c8b8-79e4-ae2c-99072a6146d3","240614-002020","tic-tac-toe","illustration","2024-06-12",4,"gemini-1.5-flash","anthropic.claude-3-sonnet-20240229-v1:0","winner2nd",6,6,3,3,0,3,0,0,0,0,0,0
"019014f8-c8b8-79e4-ae2c-99072a6146d3","240614-002035","tic-tac-toe","illustration","2024-06-12",5,"gemini-1.5-flash","anthropic.claude-3-sonnet-20240229-v1:0","disqualified1st",9,10,7,3,0,0,4,0,0,0,0,0
"019014f9-eb8b-752b-8e20-191c548e4f0a","240614-002051","tic-tac-toe","illustration","2024-06-12",1,"meta.llama3-70b-instruct-v1:0","gpt-4o","winner1st",9,10,6,4,6,0,1,0,0,0,0,0
"019014f9-eb8b-752b-8e20-191c548e4f0a","240614-002102","tic-tac-toe","illustration","2024-06-12",2,"meta.llama3-70b-instruct-v1:0","gpt-4o","winner1st",6,7,4,3,4,0,0,0,0,0,0,0
"019014f9-eb8b-752b-8e20-191c548e4f0a","240614-002117","tic-tac-toe","illustration","2024-06-12",3,"meta.llama3-70b-instruct-v1:0","gpt-4o","draw",9,10,6,4,0,0,1,0,0,0,0,0
"019014f9-eb8b-752b-8e20-191c548e4f0a","240614-002129","tic-tac-toe","illustration","2024-06-12",4,"meta.llama3-70b-instruct-v1:0","gpt-4o","winner1st",7,8,4,4,4,0,0,1,0,0,0,0
"019014f9-eb8b-752b-8e20-191c548e4f0a","240614-002142","tic-tac-toe","illustration","2024-06-12",5,"meta.llama3-70b-instruct-v1:0","gpt-4o","winner2nd",7,8,4,4,0,4,0,0,0,0,0,0
"019014fa-eed7-7189-aa2c-26ba528ec957","240614-002158","tic-tac-toe","illustration","2024-06-12",1,"meta.llama3-70b-instruct-v1:0","gpt-4-turbo","winner1st",11,8,4,4,4,0,0,1,0,0,0,0
