UUID,DateTime,GameType,PromptType,PromptVersion,GameNumber,Player1,Player2,Result,GameDuration,TotalMoves,Player1Moves,Player2Moves,Player1MovesPerWin,Player2MovesPerWin,Player1InvalidAlreadyTaken,Player2InvalidAlreadyTaken,Player1InvalidFormat,Player2InvalidFormat,Player1OutOfBounds,Player2OutOfBounds
"0190187e-ecc0-7b38-a145-ea746950716a","240614-164739","gomoku","illustration","2024-06-12",5,"gemini-1.5-pro","anthropic.claude-3-sonnet-20240229-v1:0","disqualified1st",31,24,20,4,0,0,15,0,1,0,0,0
"01901881-9a7d-7f33-b2a9-3b701b9d5156","240614-164814","gomoku","illustration","2024-06-12",1,"gemini-1.5-flash","gpt-4o","disqualified1st",29,27,20,7,0,0,16,3,0,0,0,0
"01901881-9a7d-7f33-b2a9-3b701b9d5156","240614-164848","gomoku","illustration","2024-06-12",2,"gemini-1.5-flash","gpt-4o","disqualified1st",28,28,21,7,0,0,16,2,0,0,0,0
"01901881-9a7d-7f33-b2a9-3b701b9d5156","240614-164913","gomoku","illustration","2024-06-12",3,"gemini-1.5-flash","gpt-4o","winner2nd",19,19,7,12,0,12,1,6,0,0,0,0
"01901881-9a7d-7f33-b2a9-3b701b9d5156","240614-164944","gomoku","illustration","2024-06-12",4,"gemini-1.5-flash","gpt-4o","winner2nd",25,24,10,14,0,14,3,7,0,0,0,0
"01901881-9a7d-7f33-b2a9-3b701b9d5156","240614-165016","gomoku","illustration","2024-06-12",5,"gemini-1.5-flash","gpt-4o","disqualified1st",27,25,20,5,0,0,16,1,0,0,0,0
"01901883-ff1c-743c-9921-5de8c3ab964b","240614-165106","gomoku","illustration","2024-06-12",1,"gemini-1.5-flash","gpt-4-turbo","disqualified1st",44,36,20,16,0,0,16,12,0,0,0,0
"01901883-ff1c-743c-9921-5de8c3ab964b","240614-165148","gomoku","illustration","2024-06-12",2,"gemini-1.5-flash","gpt-4-turbo","disqualified1st",36,31,20,11,0,0,16,6,0,1,0,0
"01901883-ff1c-743c-9921-5de8c3ab964b","240614-165222","gomoku","illustration","2024-06-12",3,"gemini-1.5-flash","gpt-4-turbo","winner2nd",28,22,12,10,0,10,7,5,0,0,0,0
"01901883-ff1c-743c-9921-5de8c3ab964b","240614-165254","gomoku","illustration","2024-06-12",4,"gemini-1.5-flash","gpt-4-turbo","disqualified1st",27,25,20,5,0,0,16,1,0,0,0,0
"01901883-ff1c-743c-9921-5de8c3ab964b","240614-165340","gomoku","illustration","2024-06-12",5,"gemini-1.5-flash","gpt-4-turbo","disqualified1st",40,30,20,10,0,0,16,4,0,2,0,0
"01901887-3b91-7b89-89d7-4d7a3c8c11e7","240614-173000","gomoku","illustration","2024-06-12",1,"gemini-1.5-flash","gemini-1.5-pro","disqualified2nd",2156,21,3,18,0,0,0,16,0,0,0,0
"01901887-3b91-7b89-89d7-4d7a3c8c11e7","240614-173032","gomoku","illustration","2024-06-12",2,"gemini-1.5-flash","gemini-1.5-pro","disqualified2nd",26,21,3,18,0,0,0,16,0,0,0,0
"01901887-3b91-7b89-89d7-4d7a3c8c11e7","240614-173105","gomoku","illustration","2024-06-12",3,"gemini-1.5-flash","gemini-1.5-pro","disqualified2nd",27,21,3,18,0,0,0,16,0,0,0,0
"01901887-3b91-7b89-89d7-4d7a3c8c11e7","240614-173306","gomoku","illustration","2024-06-12",4,"gemini-1.5-flash","gemini-1.5-pro","disqualified2nd",116,22,4,18,0,0,1,16,0,0,0,0
"01901887-3b91-7b89-89d7-4d7a3c8c11e7","240614-173339","gomoku","illustration","2024-06-12",5,"gemini-1.5-flash","gemini-1.5-pro","disqualified2nd",27,22,4,18,0,0,1,16,0,0,0,0
"019018ab-b5c8-762a-8704-45aa5722070a","240614-173415","gomoku","illustration","2024-06-12",1,"gemini-1.5-flash","meta.llama3-70b-instruct-v1:0","disqualified2nd",31,28,8,20,0,0,3,16,0,0,0,0
"019018ab-b5c8-762a-8704-45aa5722070a","240614-173448","gomoku","illustration","2024-06-12",2,"gemini-1.5-flash","meta.llama3-70b-instruct-v1:0","disqualified2nd",26,21,3,18,0,0,0,16,0,0,0,0
"019018ab-b5c8-762a-8704-45aa5722070a","240614-173518","gomoku","illustration","2024-06-12",3,"gemini-1.5-flash","meta.llama3-70b-instruct-v1:0","disqualified1st",25,24,19,5,0,0,16,2,0,0,0,0
"019018ab-b5c8-762a-8704-45aa5722070a","240614-173547","gomoku","illustration","2024-06-12",4,"gemini-1.5-flash","meta.llama3-70b-instruct-v1:0","disqualified2nd",23,22,4,18,0,0,1,16,0,0,0,0
